point_type,station_name,lat,lng,member_casual,total_rides
start,Kedzie Ave & Jackson Blvd,41.877,-87.706,casual,50
start,Albany Ave & Montrose Ave,41.961,-87.706,casual,756
start,Spaulding Ave & 63rd,41.779,-87.706,casual,39
start,Virginia Ave & Catalpa Ave,41.981,-87.705,casual,78
start,Sacramento Ave & Pratt Blvd,42.004,-87.705,casual,121
start,Kedzie Ave & Archer Ave,41.814,-87.704,casual,74
start,Richmond St & Lincoln Ave,41.988,-87.703,casual,107
start,Kedzie Ave & 66th Pl,41.773,-87.703,casual,35
start,Sacramento Blvd & Franklin Blvd,41.89,-87.703,casual,102
start,Francisco Ave & Hollywood Ave,41.985,-87.702,casual,22
start,California Ave & Touhy Ave,42.012,-87.7,casual,160
start,Pershing Rd & Sacramento Ave,41.822,-87.7,casual,99
start,California Ave & Granville Ave,41.994,-87.7,casual,210
start,California Ave & Altgeld St,41.927,-87.698,casual,1019
start,California Ave & Francis Pl,41.919,-87.697,casual,16
start,Budlong Woods Library,41.984,-87.696,casual,224
start,California Ave & 21st St,41.854,-87.696,casual,285
start,Lexington St & California Ave,41.872,-87.696,casual,128
start,Francisco Ave & 85th St,41.739,-87.696,casual,82
start,California Ave & 23rd Pl,41.849,-87.695,casual,135
start,California Ave & 26th St,41.844,-87.695,casual,54
start,Mozart St & 55th St,41.794,-87.695,casual,28
start,Washtenaw Ave & Polk St,41.871,-87.694,casual,261
start,Maplewood Ave & Peterson Ave,41.99,-87.693,casual,158
start,California Ave & Marquette Rd,41.772,-87.693,casual,70
start,Fairfield Ave & 44th St,41.814,-87.693,casual,218
start,Rockwell/Irving Park Hub,41.954,-87.693,casual,90
start,Rockwell St & Fletcher St,41.939,-87.693,casual,791
start,Lincoln Ave & Winona St,41.975,-87.693,casual,641
start,Western Ave & Ardmore Ave,41.987,-87.69,casual,144
start,Campbell Ave & Augusta Blvd,41.9,-87.689,casual,927
start,Western Ave & Granville Ave,41.994,-87.689,casual,382
start,Smith Park,41.892,-87.689,casual,631
start,Western Ave & Leland Ave,41.966,-87.689,casual,48
start,Artesian Ave & Hubbard St,41.89,-87.688,casual,1441
start,Western Ave & Lyndale St,41.923,-87.688,casual,328
start,Western Ave & Wabansia Ave,41.912,-87.688,casual,427
start,Western Ave & Lake St,41.885,-87.687,casual,175
start,Western Ave & Lake St,41.885,-87.686,casual,47
start,Western Ave & 28th St,41.842,-87.685,casual,79
start,Western Ave & 43rd St,41.816,-87.685,casual,98
start,Artesian Ave & Marquette Rd,41.772,-87.685,casual,39
start,Artesian Ave & 71st St,41.764,-87.684,casual,25
start,Leavitt St & Armitage Ave,41.918,-87.682,casual,1607
start,Leavitt St & Chicago Ave,41.896,-87.682,casual,1456
start,Milwaukee Ave & Wabansia Ave,41.913,-87.681,casual,491
start,Warren Park East,42.005,-87.681,casual,306
start,Leavitt St & Archer Ave,41.829,-87.681,casual,488
start,N Damen Ave & W Chicago Ave,41.896,-87.679,casual,240
start,Damen Ave & Thomas St (Augusta Blvd),41.901,-87.678,casual,16
start,Damen Ave & Lake St,41.885,-87.677,casual,1743
start,Damen Ave & Grand Ave,41.893,-87.677,casual,5
start,Damen Ave & Grand Ave,41.892,-87.677,casual,1765
start,Damen Ave/Coulter St,41.849,-87.676,casual,233
start,Seeley Ave & Garfield Blvd,41.794,-87.675,casual,38
start,Damen Ave & Coulter St,41.85,-87.675,casual,14
start,Clark St & Lunt Ave,42.009,-87.674,casual,1282
start,Ravenswood Ave & Lawrence Ave,41.968,-87.674,casual,4378
start,Malcolm X College,41.878,-87.674,casual,552
start,Ravenswood Ave & Berteau Ave,41.958,-87.674,casual,1129
start,Ogden Ave & Congress Pkwy,41.875,-87.673,casual,797
start,Wood St & Beach Ave,41.908,-87.673,casual,3170
start,Clark St & Schreiber Ave,41.999,-87.671,casual,1040
start,Lincoln Ave & Roscoe St*,41.943,-87.671,casual,2157
start,Wood St & 33rd St,41.834,-87.671,casual,137
start,Ashland Ave & Belle Plaine Ave,41.956,-87.669,casual,822
start,Clark St & Winnemac Ave,41.973,-87.668,casual,4536
start,Ashland Ave & Blackhawk St,41.907,-87.667,casual,2409
start,Ashland Ave & Lake St,41.886,-87.667,casual,1863
start,Marshfield Ave & 44th St,41.814,-87.667,casual,22
start,Greenview Ave & Diversey Pkwy,41.933,-87.666,casual,1479
start,Ashland Ave & Pershing Rd,41.823,-87.666,casual,224
start,Ashland Ave & 66th St,41.774,-87.664,casual,32
start,Southport Ave & Belmont Ave,41.939,-87.664,casual,2881
start,Southport Ave & Clybourn Ave,41.921,-87.664,casual,985
start,Ashland Ave & McDowell Ave,41.81,-87.663,casual,102
start,Public Rack - Southport Ave & Webster Ave,41.922,-87.663,casual,22
start,Malden St & Wilson Ave,41.965,-87.663,casual,507
start,Noble St & Ohio St,41.892,-87.662,casual,1148
start,Loomis St & Jackson Blvd,41.878,-87.662,casual,1183
start,Loomis St & Lexington St,41.872,-87.661,casual,2802
start,Ada St & Washington Blvd,41.883,-87.661,casual,1832
start,Eckhart Park,41.896,-87.661,casual,1852
start,Lakewood Ave & Addison St,41.947,-87.661,casual,95
start,Public Rack - Loomis St & Eleanor St,41.845,-87.66,casual,4
start,Broadway & Argyle St,41.974,-87.66,casual,2105
start,Broadway & Berwyn Ave,41.978,-87.66,casual,2013
start,Addison/Racine Corral,41.947,-87.659,casual,851
start,Elizabeth St & Randolph St,41.884,-87.659,casual,3008
start,Ogden Ave & Race Ave,41.892,-87.659,casual,2063
start,Racine Ave & Webster Ave,41.922,-87.659,casual,745
start,Racine Ave & Fullerton Ave,41.926,-87.658,casual,2786
start,Loomis Blvd & 84th St,41.741,-87.658,casual,32
start,Throop St & 52nd St,41.8,-87.657,casual,21
start,Racine Ave & Randolph St,41.884,-87.657,casual,1315
start,Racine Ave & 15th St,41.861,-87.657,casual,1006
start,Racine Ave & 18th St,41.858,-87.656,casual,1939
start,Clark St & Eddy St,41.946,-87.656,casual,1797
start,Seminary Ave & Belden Ave,41.923,-87.656,casual,532
start,Aberdeen St & Monroe St,41.88,-87.656,casual,1320
start,Cherry Ave & Blackhawk St,41.907,-87.656,casual,421
start,Sheridan Rd & Berwyn Ave,41.978,-87.655,casual,517
start,Clark St & Newport St,41.944,-87.655,casual,32
start,Sheffield Ave & Addison St,41.947,-87.654,casual,5696
start,Aberdeen St & Randolph St,41.884,-87.654,casual,3494
start,May St & Cullerton St,41.855,-87.654,casual,599
start,Sheffield/Newport Corral,41.944,-87.654,casual,15
start,Carpenter St & Huron St,41.895,-87.653,casual,2572
start,Sheffield Ave & Fletcher St,41.939,-87.653,casual,444
start,Carpenter St & Fulton St,41.887,-87.653,casual,720
start,Waveland/Wilton Corral,41.949,-87.653,casual,85
start,Bissell St & Armitage Ave*,41.919,-87.652,casual,26
start,Broadway & Cuyler Ave,41.955,-87.652,casual,397
start,Morgan Ave & 14th Pl,41.862,-87.651,casual,1069
start,Morgan St & 18th St,41.858,-87.651,casual,1760
start,Morgan St & Polk St,41.872,-87.651,casual,1957
start,Public Rack - Kingsbury Ave & Eastman St,41.907,-87.651,casual,37
start,Lincoln Ave & Montana St,41.927,-87.651,casual,1074
start,Clark St & Fletcher St,41.939,-87.651,casual,7
start,Marine Dr & Ainslie St,41.972,-87.65,casual,2664
start,Broadway & Sheridan Rd,41.953,-87.65,casual,3935
start,Peoria St & Jackson Blvd,41.878,-87.65,casual,3914
start,Clarendon Ave & Junior Ter,41.961,-87.65,casual,3761
start,Dayton St & North Ave,41.911,-87.65,casual,3
start,Public Rack - Lincoln Ave & Fullteron Ave (Northwest),41.926,-87.649,casual,54
start,S Aberdeen St & W 106th St,41.701,-87.649,casual,16
start,Green St & Madison St,41.882,-87.649,casual,4800
start,Major Taylor Trail & 111th St,41.692,-87.649,casual,36
start,Broadway & Waveland Ave,41.949,-87.649,casual,5471
start,Green St & Randolph St*,41.884,-87.649,casual,3200
start,Public Rack - Webster Ave & Halsted St,41.922,-87.648,casual,61
start,Milwaukee Ave & Grand Ave,41.891,-87.648,casual,19
start,Clark St & Wellington Ave,41.937,-87.648,casual,26
start,Halsted St & Lake St,41.885,-87.647,casual,2
start,Halsted St & Court Pl,41.884,-87.647,casual,290
start,Public Rack - Halsted St Metra Station,41.86,-87.647,casual,11
start,Halsted St & 18th St,41.858,-87.646,casual,1530
start,Halsted St & 37th St,41.827,-87.646,casual,258
start,Public Rack - Clark St & Diversey Pkwy (North 2),41.933,-87.645,casual,93
start,Emerald Ave & 28th St,41.844,-87.645,casual,387
start,Major Taylor Trail & 115th St,41.685,-87.645,casual,36
start,Halsted St & 51st St,41.802,-87.645,casual,138
start,Emerald Ave & 31st St,41.838,-87.645,casual,972
start,Halsted St & 56th St,41.793,-87.645,casual,32
start,Halsted St & 63rd St,41.779,-87.645,casual,95
start,Desplaines St & Jackson Blvd,41.878,-87.644,casual,3241
start,Larrabee St & Webster Ave,41.922,-87.644,casual,5609
start,Clark St & Wrightwood Ave,41.93,-87.643,casual,5218
start,Clark St & Wrightwood Ave,41.929,-87.643,casual,7
start,Public Rack - Halsted St & 102nd St,41.708,-87.643,casual,4
start,Lakefront Trail & Wilson Ave,41.967,-87.643,casual,4228
start,Larrabee St & Kingsbury St,41.898,-87.643,casual,4956
start,Hampden Ct & Diversey Pkwy,41.932,-87.642,casual,2139
start,Hampden Ct & Diversey Ave,41.933,-87.642,casual,437
start,Wallace St & 28th St,41.844,-87.642,casual,195
start,Lincoln Ave & Dickens Ave,41.92,-87.642,casual,1372
start,Clinton St & Madison St,41.882,-87.641,casual,1574
start,Pine Grove Ave & Wellington Ave,41.937,-87.641,casual,666
start,Clinton St & Roosevelt Rd,41.867,-87.641,casual,2144
start,Normal Ave & Archer Ave,41.85,-87.641,casual,259
start,Canal St & Adams St,41.879,-87.64,casual,4421
start,Hudson Ave & Armitage Ave,41.918,-87.64,casual,1436
start,Canal St & Taylor St,41.87,-87.64,casual,1288
start,Canal St & Madison St,41.882,-87.64,casual,6701
start,Canal St & Taylor St,41.87,-87.639,casual,1822
start,Canal St & Madison St,41.882,-87.639,casual,37
start,Sedgwick St & Webster Ave,41.922,-87.639,casual,3932
start,Riverside Plaza & Adams St,41.879,-87.639,casual,682
start,Sedgwick St & Schiller St,41.908,-87.639,casual,1531
start,Sedgwick St & Huron St,41.895,-87.638,casual,3170
start,Montrose Harbor,41.964,-87.638,casual,10764
start,Orleans St & Elm St,41.903,-87.638,casual,1519
start,Public Rack - Wacker Dr & Adams St,41.879,-87.637,casual,28
start,DuSable Lake Shore Dr & Wellington Ave,41.937,-87.637,casual,6243
start,Orleans St & Hubbard St,41.89,-87.636,casual,3
start,Orleans St & Merchandise Mart Plaza,41.888,-87.636,casual,5629
start,Eggleston Ave & 69th St,41.769,-87.636,casual,51
start,Franklin St & Lake St,41.886,-87.635,casual,36
start,Franklin St & Madison St,41.881,-87.635,casual,400
start,Franklin St & Monroe St,41.88,-87.635,casual,3219
start,Wells St & Concord Ln,41.912,-87.635,casual,9149
start,Clark St & Lincoln Ave,41.916,-87.635,casual,9660
start,Wells St & Huron St,41.895,-87.635,casual,106
start,Wells St & Institute Pl,41.898,-87.634,casual,8
start,Wells St & Institute Pl,41.897,-87.634,casual,2489
start,Wells St & Madison St,41.882,-87.634,casual,1200
start,Vincennes Ave & 79th St,41.751,-87.634,casual,35
start,Wells St & Polk St,41.873,-87.634,casual,3683
start,Eggleston Ave & 111th St,41.693,-87.634,casual,50
start,Eggleston Ave & 115th St,41.685,-87.634,casual,35
start,Financial Pl & Ida B Wells Dr,41.875,-87.633,casual,2664
start,LaSalle Dr & Huron St,41.895,-87.632,casual,3821
start,LaSalle St & Washington St,41.883,-87.632,casual,920
start,Wentworth Ave & 24th St,41.85,-87.632,casual,936
start,LaSalle St & Adams St,41.879,-87.632,casual,1872
start,Wentworth Ave & 33rd St,41.835,-87.632,casual,790
start,Clark St & 9th St (AMLI),41.871,-87.631,casual,1767
start,Dearborn St & Maple St,41.902,-87.63,casual,1831
start,Dearborn St & Washington St,41.883,-87.63,casual,8
start,Wentworth Ave & 63rd St,41.78,-87.63,casual,138
start,Dearborn St & Adams St Corral,41.88,-87.63,casual,10171
start,Daley Center Plaza,41.884,-87.63,casual,5933
start,State St & Pearson St,41.898,-87.629,casual,8
start,Perry Ave & 69th St,41.769,-87.628,casual,242
start,Wentworth Ave & 107th St,41.7,-87.628,casual,68
start,Rush St & Cedar St,41.902,-87.628,casual,4453
start,Public Rack - Rush St & Oak St,41.901,-87.628,casual,81
start,State St & Harrison St,41.874,-87.628,casual,2985
start,State St & Kinzie St,41.888,-87.627,casual,2
start,State St & Pershing Rd,41.823,-87.627,casual,63
start,Wabash Ave & Cermak Rd,41.853,-87.626,casual,1507
start,Wabash Ave & Washington St,41.883,-87.626,casual,3
start,Ritchie Ct & Banks St,41.907,-87.626,casual,3778
start,State St & 54th St,41.797,-87.626,casual,75
start,Public Rack - Rush St & Ohio St,41.893,-87.626,casual,59
start,Rush St & Illinois St,41.891,-87.626,casual,1370
start,Wabash Ave & 16th St,41.861,-87.626,casual,16
start,Wabash Ave & Adams St,41.88,-87.626,casual,25
start,Michigan Ave & Washington St,41.884,-87.625,casual,9098
start,Wabash Ave & 49th St,41.806,-87.624,casual,45
start,Michigan Ave & 18th St,41.858,-87.624,casual,3322
start,State St & 79th St,41.751,-87.624,casual,96
start,Michigan Ave & Jackson Blvd,41.878,-87.624,casual,69
start,Michigan Ave & Jackson Blvd,41.879,-87.624,casual,6342
start,Michigan Ave & 8th St,41.872,-87.624,casual,31
start,St Clair St & Ohio St,41.892,-87.623,casual,1295
start,St Clair St & Ohio St,41.893,-87.623,casual,3
start,Mies van der Rohe Way & Chestnut St,41.899,-87.623,casual,5
start,Stetson Ave & South Water St,41.887,-87.622,casual,3573
start,State St & 127th St,41.664,-87.622,casual,23
start,Indiana Ave & 31st St,41.839,-87.622,casual,692
start,Mies van der Rohe Way & Chestnut St,41.898,-87.622,casual,27
start,Indiana Ave & 40th St,41.822,-87.622,casual,167
start,Michigan Ave & 108th St,41.698,-87.621,casual,18
start,Columbus Dr & Randolph St,41.885,-87.619,casual,42
start,Columbus Dr & Randolph St,41.884,-87.619,casual,18
start,Calumet Ave & 21st St,41.854,-87.619,casual,2454
start,McCormick Place,41.851,-87.619,casual,4889
start,New St & Illinois St,41.891,-87.619,casual,8954
start,Indiana Ave & 133rd St,41.654,-87.617,casual,16
start,MLK Jr Dr & 29th St,41.842,-87.617,casual,1462
start,Calumet Ave & 71st St,41.766,-87.617,casual,39
start,MLK Jr Dr & 63rd St,41.78,-87.616,casual,101
start,Shedd Aquarium,41.867,-87.616,casual,398
start,Burnham Harbor,41.857,-87.614,casual,4431
start,Dusable Harbor,41.887,-87.613,casual,15258
start,Eberhart Ave & 91st St,41.729,-87.611,casual,40
start,Lake Park Ave & 35th St,41.831,-87.609,casual,1067
start,DuSable Museum,41.792,-87.608,casual,224
start,Cottage Grove Ave & Oakwood Blvd,41.823,-87.607,casual,574
start,Cottage Grove Ave & 47th St,41.81,-87.607,casual,75
start,Cottage Grove Ave & 83rd St,41.743,-87.605,casual,86
start,University Ave & 59th St,41.788,-87.599,casual,1516
start,Public Rack - Pullman - Planet Fitness,41.698,-87.598,casual,7
start,Greenwood Ave & 97th St,41.719,-87.597,casual,28
start,Public Rack - Woodlawn Ave & 63rd St S,41.779,-87.596,casual,9
start,Woodlawn Ave & 75th St,41.759,-87.596,casual,28
start,Dorchester Ave & 53rd St,41.799,-87.592,casual,560
start,Harper Ave & 59th St,41.788,-87.588,casual,619
start,Harper Ave & 55th St,41.795,-87.588,casual,994
start,Stony Island Ave & 71st St,41.766,-87.586,casual,128
start,Shore Dr & 55th St,41.795,-87.581,casual,4433
start,South Shore Dr & 67th St,41.774,-87.568,casual,457
start,South Shore Dr & 71st St,41.766,-87.566,casual,522
start,Bradley Park,41.718,-87.565,casual,33
start,Torrence Ave & 106th St,41.703,-87.56,casual,21
start,Commercial Ave & 97th St,41.719,-87.551,casual,11
start,Public Rack - Houston Ave & 91st St,41.73,-87.55,casual,34
start,Baltimore Ave & 87th St,41.737,-87.549,casual,45
start,Ewing Ave & Burnham Greenway,41.71,-87.536,casual,31
start,Calumet Park,41.714,-87.531,casual,94
start,Burnham Greenway & 105th St,41.705,-87.528,casual,63
start,Altgeld Gardens,41.657,-87.599,casual,15
start,Major Taylor Trail & 124th St,41.669,-87.637,casual,12
start,Michigan Ave & 114th St,41.687,-87.621,casual,19
start,Public Rack - Western Ave & 111th St - SW,41.692,-87.682,casual,3
start,Public Rack - Walden Pkwy & 103rd St,41.706,-87.669,casual,15
start,Public Rack - Cottage Grove Ave & 98th St,41.716,-87.604,casual,1
start,Paulina Ave & 87th St,41.736,-87.666,casual,20
start,Public Rack - Cottage Grove & 85th St,41.74,-87.605,casual,1
start,Public Rack - Cottage Grove & 84th St,41.742,-87.605,casual,7
start,Stewart Ave & 83rd St,41.744,-87.634,casual,30
start,Public Rack - Exchange Ave & 73rd Pl,41.763,-87.564,casual,4
start,Public Rack - Evans Ave & 63rd St,41.781,-87.608,casual,11
start,Richmond St & 59th St,41.786,-87.697,casual,31
start,Marshfield Ave & 59th St,41.787,-87.666,casual,11
start,Woodlawn Ave & 58th St,41.789,-87.597,casual,6
start,Lake Park Ave & 56th St,41.792,-87.588,casual,8
